2463;50000,00;Graduate Degree;Management;2
2464;60000,00;Graduate Degree;Management;2
2465;70000,00;Graduate Degree;Management;2
2466;100000,00;Graduate Degree;Management;4
2467;80000,00;Partial College;Professional;3
2468;90000,00;High School;Professional;2
2469;100000,00;Partial College;Professional;4
2470;100000,00;Partial College;Professional;1
2471;100000,00;Partial College;Professional;2
2472;120000,00;High School;Professional;4
2473;80000,00;Partial High School;Skilled Manual;2
2474;80000,00;Partial High School;Skilled Manual;2
2475;60000,00;Partial High School;Skilled Manual;2
2476;60000,00;Partial High School;Skilled Manual;2
2477;60000,00;Partial High School;Skilled Manual;2
2478;70000,00;High School;Professional;0
2479;70000,00;High School;Professional;0
2480;70000,00;Graduate Degree;Management;2
2481;70000,00;Graduate Degree;Management;2
2482;70000,00;Graduate Degree;Management;2
2483;40000,00;Partial College;Professional;2
2484;40000,00;Partial College;Professional;2
2485;110000,00;Graduate Degree;Management;4
2486;130000,00;Graduate Degree;Management;3
2487;130000,00;Bachelors;Management;4
2488;150000,00;Graduate Degree;Management;2
2489;120000,00;Graduate Degree;Management;3
2490;90000,00;Bachelors;Management;2
2491;120000,00;Graduate Degree;Management;3
2492;120000,00;Graduate Degree;Management;3
2493;130000,00;Bachelors;Management;4
2494;10000,00;Graduate Degree;Manual;0
2495;10000,00;Graduate Degree;Manual;0
2496;20000,00;Graduate Degree;Clerical;0
2497;20000,00;Graduate Degree;Clerical;0
2498;20000,00;Graduate Degree;Clerical;0
2499;30000,00;Graduate Degree;Clerical;0
2500;30000,00;Graduate Degree;Clerical;0
2501;10000,00;Bachelors;Manual;0
2502;10000,00;Bachelors;Manual;0
2503;10000,00;Bachelors;Manual;0
2504;10000,00;Partial College;Manual;0
2505;10000,00;Partial College;Manual;0
2506;10000,00;Partial College;Manual;0
2507;10000,00;Partial College;Manual;0
2508;10000,00;Partial College;Manual;0
2509;20000,00;Graduate Degree;Clerical;0
2510;30000,00;Graduate Degree;Clerical;0
2511;10000,00;Partial College;Manual;1
2512;10000,00;Partial College;Manual;1
2513;10000,00;Partial College;Manual;1
2514;30000,00;Bachelors;Clerical;0
2515;10000,00;Partial College;Manual;1
2516;20000,00;Partial College;Manual;0
2517;30000,00;Bachelors;Clerical;0
2518;30000,00;Bachelors;Clerical;0
2519;10000,00;Partial College;Manual;1
2520;10000,00;Partial College;Manual;1
2521;10000,00;Partial College;Manual;1
2522;10000,00;Partial College;Manual;1
2523;10000,00;High School;Manual;2
2524;10000,00;High School;Manual;2
2525;20000,00;Bachelors;Clerical;0
2526;20000,00;Bachelors;Clerical;0
2527;20000,00;Bachelors;Clerical;0
2528;20000,00;Partial College;Manual;0
2529;20000,00;Partial College;Manual;0
2530;20000,00;Partial College;Manual;0
2531;40000,00;Graduate Degree;Clerical;0
2532;30000,00;Graduate Degree;Clerical;0
2533;30000,00;Graduate Degree;Clerical;0
2534;30000,00;Graduate Degree;Clerical;0
2535;30000,00;Graduate Degree;Clerical;0
2536;20000,00;Partial College;Manual;0
2537;10000,00;High School;Manual;1
2538;10000,00;High School;Manual;1
2539;20000,00;Partial College;Manual;1
2540;30000,00;Graduate Degree;Clerical;0
2541;40000,00;Graduate Degree;Clerical;0
2542;40000,00;Graduate Degree;Clerical;0
2543;30000,00;Bachelors;Clerical;0
2544;30000,00;Bachelors;Clerical;0
2545;20000,00;Partial College;Manual;1
2546;30000,00;Bachelors;Clerical;0
2547;30000,00;Bachelors;Clerical;0
2548;10000,00;High School;Manual;0
2549;30000,00;Bachelors;Clerical;0
2550;10000,00;High School;Manual;0
2551;20000,00;Partial College;Manual;1
2552;30000,00;Bachelors;Clerical;0
2553;30000,00;Bachelors;Clerical;0
2554;30000,00;Bachelors;Clerical;0
2555;30000,00;Bachelors;Clerical;0
2556;40000,00;Graduate Degree;Clerical;0
2557;40000,00;Graduate Degree;Clerical;0
2558;40000,00;Graduate Degree;Clerical;0
2559;40000,00;Graduate Degree;Clerical;0
2560;50000,00;Graduate Degree;Skilled Manual;0
2561;50000,00;Graduate Degree;Skilled Manual;0
2562;50000,00;Graduate Degree;Skilled Manual;0
2563;50000,00;Graduate Degree;Skilled Manual;0
2564;50000,00;Graduate Degree;Skilled Manual;0
2565;10000,00;Partial College;Manual;2
2566;10000,00;Partial College;Manual;2
2567;10000,00;High School;Manual;2
2568;10000,00;High School;Manual;2
2569;10000,00;High School;Manual;2
2570;10000,00;High School;Manual;1
2571;10000,00;High School;Manual;1
2572;10000,00;High School;Manual;1
2573;10000,00;High School;Manual;0
2574;20000,00;Partial College;Manual;0
2575;20000,00;Partial College;Manual;0
2576;70000,00;High School;Professional;2
2577;160000,00;Bachelors;Management;3
2578;70000,00;High School;Professional;2
2579;70000,00;High School;Professional;3
2580;110000,00;Bachelors;Management;4
2581;110000,00;Bachelors;Management;4
2582;130000,00;Partial College;Professional;4
2583;130000,00;Partial College;Professional;4
2584;90000,00;High School;Professional;2
2585;70000,00;High School;Professional;1
2586;80000,00;Partial College;Professional;1
2587;80000,00;Partial College;Professional;2
2588;100000,00;High School;Professional;3
2589;130000,00;Partial College;Professional;4
2590;90000,00;Partial College;Professional;2
2591;170000,00;Bachelors;Management;3
2592;170000,00;Bachelors;Management;3
2593;70000,00;Partial High School;Skilled Manual;2
2594;100000,00;Partial College;Professional;4
2595;100000,00;Partial College;Professional;4
2596;70000,00;Partial High School;Skilled Manual;2
2597;80000,00;High School;Professional;3
2598;90000,00;High School;Professional;3
2599;120000,00;Partial College;Professional;3
2600;120000,00;Partial College;Professional;3
2601;170000,00;Partial College;Professional;4
2602;100000,00;Partial College;Management;4
2603;110000,00;Partial College;Management;2
2604;120000,00;Partial College;Management;3
2605;130000,00;High School;Management;3
2606;80000,00;High School;Management;3
2607;100000,00;Partial College;Management;4
2608;110000,00;High School;Management;3
2609;120000,00;High School;Management;3
2610;150000,00;High School;Management;4
2611;80000,00;High School;Management;4
2612;90000,00;High School;Management;3
2613;130000,00;Partial High School;Professional;4
2614;60000,00;Bachelors;Professional;3
2615;60000,00;Bachelors;Professional;4
2616;60000,00;Bachelors;Professional;4
2617;70000,00;Bachelors;Professional;2
2618;70000,00;Bachelors;Professional;3
2619;70000,00;Bachelors;Professional;3
2620;70000,00;Bachelors;Professional;3
2621;70000,00;Bachelors;Professional;3
2622;60000,00;Bachelors;Professional;4
2623;70000,00;Partial High School;Professional;4
2624;80000,00;Bachelors;Professional;3
2625;80000,00;Bachelors;Professional;3
2626;90000,00;Bachelors;Professional;3
2627;90000,00;Bachelors;Professional;3
2628;80000,00;Bachelors;Professional;3
2629;110000,00;Partial College;Management;3
2630;90000,00;Bachelors;Professional;3
2631;90000,00;Bachelors;Professional;3
2632;90000,00;Bachelors;Professional;3
2633;90000,00;Bachelors;Professional;3
2634;90000,00;Bachelors;Professional;3
2635;100000,00;High School;Management;3
2636;80000,00;Bachelors;Professional;4
2637;90000,00;Bachelors;Professional;3
2638;110000,00;Partial College;Management;3
2639;110000,00;High School;Management;4
2640;100000,00;High School;Management;3
2641;100000,00;High School;Management;4
2642;90000,00;Bachelors;Professional;4
2643;100000,00;High School;Management;4
2644;100000,00;Partial High School;Professional;4
2645;100000,00;Partial High School;Professional;4
2646;100000,00;Partial High School;Professional;4
2647;110000,00;High School;Management;4
2648;120000,00;Partial High School;Professional;4
2649;120000,00;Partial High School;Professional;4
2650;110000,00;Partial High School;Professional;4
2651;110000,00;Partial High School;Management;4
2652;120000,00;Partial High School;Management;4
2653;90000,00;Bachelors;Management;2
2654;90000,00;Bachelors;Management;2
2655;100000,00;Graduate Degree;Management;3
2656;100000,00;Graduate Degree;Management;3
2657;110000,00;Graduate Degree;Management;2
2658;110000,00;Graduate Degree;Management;2
2659;130000,00;Bachelors;Management;4
2660;130000,00;Bachelors;Management;4
2661;70000,00;Bachelors;Management;2
2662;40000,00;Bachelors;Skilled Manual;0
2663;20000,00;Partial High School;Manual;2
2664;10000,00;Partial High School;Manual;2
2665;10000,00;Partial High School;Manual;2
2666;10000,00;Partial High School;Manual;2
2667;20000,00;Partial High School;Manual;2
2668;20000,00;Partial High School;Manual;2
2669;60000,00;Bachelors;Professional;2
2670;60000,00;Bachelors;Professional;2
2671;60000,00;Bachelors;Professional;2
2672;30000,00;Partial College;Clerical;1
2673;20000,00;Partial High School;Manual;2
2674;20000,00;Partial High School;Manual;2
2675;20000,00;Partial High School;Manual;2
2676;20000,00;Partial High School;Manual;2
2677;20000,00;Partial High School;Manual;2
2678;30000,00;High School;Manual;1
2679;40000,00;Bachelors;Skilled Manual;0
2680;40000,00;Bachelors;Skilled Manual;0
2681;40000,00;Bachelors;Skilled Manual;0
2682;30000,00;High School;Manual;1
2683;30000,00;High School;Manual;1
2684;30000,00;High School;Manual;1
2685;10000,00;Partial High School;Manual;2
2686;40000,00;Bachelors;Skilled Manual;0
2687;40000,00;Bachelors;Skilled Manual;1
2688;40000,00;Bachelors;Skilled Manual;1
2689;50000,00;Graduate Degree;Skilled Manual;0
2690;50000,00;Graduate Degree;Skilled Manual;0
2691;20000,00;Partial High School;Manual;2
2692;40000,00;Partial College;Clerical;0
2693;40000,00;Partial College;Clerical;0
2694;20000,00;Partial High School;Manual;2
2695;30000,00;High School;Manual;1
2696;30000,00;High School;Manual;1
2697;40000,00;Partial College;Clerical;1
2698;40000,00;Partial College;Clerical;1
2699;40000,00;Partial College;Clerical;2
2700;40000,00;Partial College;Clerical;0
2701;40000,00;Partial College;Clerical;1
2702;40000,00;Partial College;Clerical;1
2703;40000,00;Partial College;Clerical;2
2704;30000,00;Graduate Degree;Skilled Manual;0
2705;30000,00;Graduate Degree;Skilled Manual;0
2706;30000,00;Graduate Degree;Skilled Manual;0
2707;40000,00;Partial College;Clerical;2
2708;40000,00;Partial College;Clerical;1
2709;60000,00;Graduate Degree;Skilled Manual;0
2710;60000,00;Graduate Degree;Skilled Manual;0
2711;60000,00;Graduate Degree;Skilled Manual;0
2712;60000,00;Graduate Degree;Skilled Manual;0
2713;60000,00;Graduate Degree;Skilled Manual;0
2714;60000,00;Graduate Degree;Skilled Manual;0
2715;20000,00;High School;Manual;2
2716;30000,00;Bachelors;Skilled Manual;1
2717;30000,00;Bachelors;Skilled Manual;1
2718;30000,00;Bachelors;Skilled Manual;1
2719;30000,00;Bachelors;Skilled Manual;1
2720;20000,00;Partial High School;Manual;2
2721;20000,00;Partial High School;Manual;2
2722;20000,00;Partial High School;Clerical;2
2723;30000,00;High School;Manual;1
2724;30000,00;High School;Clerical;1
2725;40000,00;Partial College;Clerical;1
2726;40000,00;Partial College;Clerical;1
2727;40000,00;Partial College;Clerical;1
2728;40000,00;Partial College;Clerical;1
2729;40000,00;Partial College;Clerical;1
2730;40000,00;Partial College;Clerical;1
2731;40000,00;Partial College;Clerical;1
2732;80000,00;Graduate Degree;Skilled Manual;0
2733;80000,00;Graduate Degree;Skilled Manual;0
2734;40000,00;Partial College;Clerical;1
2735;40000,00;Partial College;Clerical;1
2736;40000,00;Partial College;Clerical;1
2737;40000,00;Partial College;Clerical;1
2738;40000,00;Partial College;Clerical;1
2739;40000,00;Partial College;Clerical;1
2740;40000,00;Partial College;Clerical;1
2741;40000,00;Partial College;Clerical;1
2742;40000,00;Partial College;Clerical;1
2743;40000,00;Partial College;Clerical;1
2744;40000,00;Partial College;Clerical;1
2745;40000,00;Partial College;Clerical;1
2746;40000,00;Partial College;Clerical;1
2747;40000,00;Partial College;Clerical;1
2748;40000,00;Partial College;Clerical;1
2749;80000,00;Graduate Degree;Skilled Manual;0
2750;80000,00;Graduate Degree;Skilled Manual;0
2751;80000,00;Graduate Degree;Skilled Manual;0
2752;80000,00;Graduate Degree;Skilled Manual;0
2753;80000,00;Graduate Degree;Skilled Manual;0
2754;80000,00;Graduate Degree;Skilled Manual;0
2755;80000,00;Graduate Degree;Skilled Manual;0
2756;60000,00;Graduate Degree;Skilled Manual;0
2757;60000,00;Graduate Degree;Skilled Manual;0
2758;60000,00;Graduate Degree;Skilled Manual;0
2759;60000,00;Graduate Degree;Skilled Manual;0
2760;60000,00;Graduate Degree;Skilled Manual;0
2761;60000,00;Graduate Degree;Skilled Manual;0
2762;60000,00;Graduate Degree;Skilled Manual;0
2763;60000,00;Graduate Degree;Skilled Manual;0
2764;60000,00;Graduate Degree;Skilled Manual;0
2765;20000,00;Partial College;Manual;1
2766;30000,00;Bachelors;Clerical;0
2767;30000,00;Bachelors;Clerical;0
2768;30000,00;Bachelors;Clerical;0
2769;40000,00;Graduate Degree;Clerical;0
2770;40000,00;Graduate Degree;Clerical;0
2771;40000,00;Graduate Degree;Clerical;0
2772;40000,00;Graduate Degree;Clerical;0
2773;40000,00;Bachelors;Clerical;0
2774;10000,00;Partial High School;Manual;1
2775;10000,00;Partial High School;Manual;1
2776;10000,00;Partial High School;Manual;0
2777;30000,00;Bachelors;Clerical;1
2778;30000,00;Bachelors;Clerical;0
2779;30000,00;Bachelors;Clerical;0
2780;10000,00;Partial High School;Manual;1
2781;20000,00;High School;Manual;1
2782;40000,00;Bachelors;Clerical;0
2783;40000,00;Bachelors;Clerical;0
2784;40000,00;Bachelors;Clerical;0
2785;20000,00;High School;Manual;0
2786;30000,00;Bachelors;Clerical;1
2787;30000,00;Bachelors;Clerical;1
2788;30000,00;Bachelors;Clerical;1
2789;30000,00;Bachelors;Clerical;1
2790;10000,00;Partial High School;Manual;2
2791;20000,00;High School;Manual;0
2792;20000,00;High School;Manual;1
2793;20000,00;High School;Manual;2
2794;30000,00;Bachelors;Skilled Manual;2
2795;20000,00;High School;Manual;2
2796;20000,00;High School;Manual;1
2797;10000,00;Partial High School;Manual;2
2798;20000,00;High School;Manual;1
2799;20000,00;High School;Manual;2
2800;30000,00;Partial College;Manual;0
2801;30000,00;Partial College;Manual;0
2802;30000,00;Partial College;Clerical;0
2803;20000,00;Partial College;Clerical;1
2804;40000,00;Graduate Degree;Skilled Manual;0
2805;40000,00;Bachelors;Skilled Manual;0
2806;40000,00;Bachelors;Skilled Manual;0
2807;30000,00;Partial College;Clerical;2
2808;30000,00;Partial College;Clerical;2
2809;30000,00;Partial College;Clerical;2
2810;40000,00;Bachelors;Skilled Manual;0
2811;40000,00;Bachelors;Skilled Manual;0
2812;30000,00;Partial College;Clerical;2
2813;30000,00;Partial College;Clerical;2
2814;30000,00;Partial College;Clerical;0
2815;30000,00;Partial College;Clerical;2
2816;30000,00;Partial College;Clerical;2
2817;30000,00;Partial College;Clerical;2
2818;20000,00;High School;Manual;4
2819;20000,00;High School;Manual;1
2820;20000,00;High School;Manual;1
2821;40000,00;Bachelors;Skilled Manual;0
2822;40000,00;Bachelors;Skilled Manual;0
2823;40000,00;Bachelors;Skilled Manual;1
2824;40000,00;Bachelors;Skilled Manual;1
2825;30000,00;Partial College;Clerical;2
2826;30000,00;Partial College;Clerical;2
2827;30000,00;Partial College;Clerical;1
2828;30000,00;Partial College;Clerical;1
2829;30000,00;Partial College;Clerical;1
2830;30000,00;Partial College;Clerical;1
2831;30000,00;Partial College;Clerical;1
2832;20000,00;High School;Manual;1
2833;20000,00;High School;Manual;1
2834;20000,00;High School;Manual;1
2835;20000,00;High School;Manual;1
2836;20000,00;High School;Manual;1
2837;30000,00;Partial College;Clerical;1
2838;30000,00;Partial College;Clerical;1
2839;30000,00;Partial College;Clerical;1
2840;10000,00;Partial High School;Manual;2
2841;10000,00;Partial High School;Manual;2
2842;20000,00;Partial High School;Manual;2
2843;20000,00;Partial High School;Manual;2
2844;30000,00;Partial College;Clerical;1
2845;30000,00;Partial College;Clerical;1
2846;40000,00;Bachelors;Skilled Manual;0
2847;40000,00;Bachelors;Skilled Manual;0
2848;40000,00;Bachelors;Skilled Manual;0
2849;40000,00;Partial College;Clerical;2
2850;40000,00;Partial College;Clerical;2
2851;40000,00;Graduate Degree;Skilled Manual;0
2852;40000,00;Graduate Degree;Skilled Manual;0
2853;50000,00;Graduate Degree;Skilled Manual;0
2854;50000,00;Graduate Degree;Skilled Manual;0
2855;50000,00;Graduate Degree;Skilled Manual;0
2856;50000,00;Graduate Degree;Skilled Manual;0
2857;40000,00;High School;Skilled Manual;3
2858;60000,00;Graduate Degree;Skilled Manual;0
2859;60000,00;Graduate Degree;Skilled Manual;0
2860;60000,00;Graduate Degree;Skilled Manual;0
2861;40000,00;Graduate Degree;Skilled Manual;0
2862;60000,00;Graduate Degree;Skilled Manual;0
2863;60000,00;Graduate Degree;Skilled Manual;0
2864;60000,00;Graduate Degree;Skilled Manual;0
2865;60000,00;Graduate Degree;Skilled Manual;0
2866;70000,00;Graduate Degree;Professional;0
2867;70000,00;Graduate Degree;Professional;0
2868;50000,00;Bachelors;Skilled Manual;0
2869;60000,00;Graduate Degree;Professional;0
2870;50000,00;Bachelors;Skilled Manual;1
2871;50000,00;Bachelors;Skilled Manual;0
2872;50000,00;Bachelors;Skilled Manual;0
2873;60000,00;Graduate Degree;Professional;0
2874;70000,00;Graduate Degree;Professional;0
2875;60000,00;Graduate Degree;Professional;0
2876;60000,00;Graduate Degree;Professional;0
2877;60000,00;Graduate Degree;Professional;0
2878;60000,00;Bachelors;Skilled Manual;0
2879;60000,00;Bachelors;Skilled Manual;0
2880;60000,00;Bachelors;Skilled Manual;1
2881;60000,00;Bachelors;Skilled Manual;1
2882;60000,00;Bachelors;Skilled Manual;1
2883;40000,00;Bachelors;Professional;1
2884;40000,00;Bachelors;Professional;1
2885;40000,00;Bachelors;Professional;1
2886;70000,00;Graduate Degree;Professional;0
2887;70000,00;Graduate Degree;Professional;0
2888;80000,00;Graduate Degree;Professional;0
2889;70000,00;Bachelors;Skilled Manual;1
2890;60000,00;Graduate Degree;Professional;0
2891;60000,00;Graduate Degree;Professional;0
2892;60000,00;Graduate Degree;Professional;0
2893;60000,00;Graduate Degree;Professional;0
2894;70000,00;Graduate Degree;Professional;0
2895;70000,00;Graduate Degree;Professional;0
2896;70000,00;Graduate Degree;Professional;0
2897;70000,00;Graduate Degree;Professional;0
2898;70000,00;Graduate Degree;Professional;0
2899;70000,00;Graduate Degree;Professional;0
2900;70000,00;Graduate Degree;Professional;2
2901;70000,00;Graduate Degree;Professional;2
2902;70000,00;Graduate Degree;Professional;2
2903;70000,00;Graduate Degree;Professional;3
2904;80000,00;Graduate Degree;Professional;0
2905;80000,00;Graduate Degree;Professional;0
2906;80000,00;Graduate Degree;Professional;0
2907;40000,00;Bachelors;Professional;1
2908;80000,00;Bachelors;Skilled Manual;1
2909;80000,00;Bachelors;Skilled Manual;1
2910;80000,00;Bachelors;Skilled Manual;1
2911;80000,00;Bachelors;Skilled Manual;2
2912;80000,00;Bachelors;Skilled Manual;2
2913;80000,00;Bachelors;Skilled Manual;3
2914;80000,00;Bachelors;Skilled Manual;1
2915;40000,00;Bachelors;Professional;1
2916;50000,00;Bachelors;Skilled Manual;2
2917;50000,00;Bachelors;Skilled Manual;2
2918;50000,00;Bachelors;Skilled Manual;2
2919;50000,00;Bachelors;Skilled Manual;3
2920;70000,00;Bachelors;Skilled Manual;1
2921;50000,00;Bachelors;Skilled Manual;2
2922;60000,00;Bachelors;Professional;2
2923;60000,00;Bachelors;Professional;2
2924;60000,00;Bachelors;Professional;1
2925;60000,00;Bachelors;Professional;1
2926;60000,00;Bachelors;Professional;1
2927;60000,00;Bachelors;Professional;1
2928;60000,00;Bachelors;Professional;1
2929;60000,00;Graduate Degree;Professional;0
2930;40000,00;High School;Skilled Manual;2
2931;70000,00;Partial College;Skilled Manual;1
2932;70000,00;Partial College;Skilled Manual;1
2933;40000,00;High School;Skilled Manual;3
2934;60000,00;Partial College;Skilled Manual;1
2935;40000,00;High School;Skilled Manual;2
2936;40000,00;High School;Skilled Manual;2
2937;70000,00;Partial College;Skilled Manual;1
2938;70000,00;Partial College;Skilled Manual;1
2939;60000,00;Graduate Degree;Professional;1
2940;60000,00;Graduate Degree;Professional;1
2941;60000,00;Graduate Degree;Professional;1
2942;60000,00;Partial College;Skilled Manual;1
2943;60000,00;Partial College;Skilled Manual;1
2944;60000,00;Partial College;Skilled Manual;1
2945;60000,00;Partial College;Skilled Manual;1
2946;60000,00;Partial College;Skilled Manual;1
2947;60000,00;Bachelors;Professional;0
2948;70000,00;Graduate Degree;Professional;1
2949;80000,00;Graduate Degree;Professional;0
2950;80000,00;Graduate Degree;Professional;0
2951;70000,00;Graduate Degree;Professional;1
2952;60000,00;Graduate Degree;Management;1
2953;90000,00;Graduate Degree;Management;0
2954;100000,00;Graduate Degree;Management;0
2955;60000,00;Bachelors;Professional;1
2956;90000,00;Bachelors;Professional;0
2957;70000,00;Bachelors;Professional;3
2958;60000,00;Bachelors;Professional;1
2959;70000,00;Bachelors;Professional;3
2960;120000,00;Graduate Degree;Management;0
2961;70000,00;Bachelors;Professional;4
2962;80000,00;Graduate Degree;Management;3
2963;80000,00;Graduate Degree;Management;3
2964;80000,00;Graduate Degree;Management;3
2965;90000,00;Bachelors;Professional;0
2966;90000,00;Bachelors;Professional;0
2967;90000,00;Bachelors;Professional;0
2968;60000,00;Bachelors;Professional;1
2969;60000,00;Bachelors;Professional;1
2970;70000,00;Bachelors;Professional;1
2971;70000,00;Bachelors;Professional;1
2972;70000,00;Bachelors;Professional;1
2973;70000,00;Bachelors;Professional;1
2974;60000,00;Bachelors;Professional;2
2975;60000,00;Bachelors;Professional;2
2976;60000,00;Bachelors;Professional;2
2977;100000,00;Bachelors;Management;2
2978;100000,00;Bachelors;Management;3
2979;100000,00;Bachelors;Management;3
2980;40000,00;High School;Skilled Manual;2
2981;30000,00;Partial College;Skilled Manual;1
2982;10000,00;High School;Skilled Manual;3
2983;20000,00;High School;Skilled Manual;2
2984;20000,00;High School;Skilled Manual;2
2985;60000,00;Partial College;Skilled Manual;1
2986;60000,00;Partial College;Skilled Manual;1
2987;60000,00;Partial College;Skilled Manual;2
2988;40000,00;High School;Skilled Manual;2
2989;40000,00;Partial High School;Clerical;2
2990;40000,00;Partial College;Skilled Manual;1
2991;40000,00;Partial College;Skilled Manual;1
2992;40000,00;Partial College;Skilled Manual;1
2993;60000,00;Partial College;Skilled Manual;2
2994;60000,00;Partial College;Skilled Manual;2
2995;30000,00;Partial College;Clerical;2
2996;20000,00;High School;Skilled Manual;2
2997;20000,00;High School;Skilled Manual;2
2998;30000,00;Partial College;Clerical;2
2999;10000,00;Partial High School;Clerical;2
3000;70000,00;Partial College;Skilled Manual;2
3001;40000,00;Partial High School;Clerical;2
3002;40000,00;Partial High School;Clerical;2
3003;30000,00;Partial College;Skilled Manual;1
3004;30000,00;Partial College;Skilled Manual;1
3005;60000,00;Partial College;Skilled Manual;2
3006;70000,00;Partial College;Skilled Manual;2
3007;70000,00;Partial College;Skilled Manual;2
3008;10000,00;Partial High School;Clerical;2
3009;10000,00;Partial High School;Clerical;2
3010;20000,00;Partial High School;Clerical;2
3011;30000,00;Partial College;Clerical;2
3012;30000,00;Partial College;Clerical;2
3013;40000,00;Bachelors;Management;2
3014;30000,00;High School;Skilled Manual;2
3015;30000,00;High School;Skilled Manual;2
3016;30000,00;High School;Skilled Manual;2
3017;30000,00;High School;Skilled Manual;2
3018;60000,00;Partial College;Skilled Manual;2
3019;30000,00;High School;Skilled Manual;2
3020;30000,00;High School;Skilled Manual;2
3021;80000,00;Partial College;Skilled Manual;2
3022;30000,00;Partial College;Skilled Manual;2
3023;30000,00;High School;Skilled Manual;2
3024;30000,00;High School;Skilled Manual;2
3025;60000,00;Partial College;Skilled Manual;2
3026;30000,00;High School;Skilled Manual;2
3027;30000,00;High School;Skilled Manual;2
3028;70000,00;Partial College;Professional;2
3029;70000,00;Partial College;Professional;2
3030;60000,00;Partial College;Professional;2
3031;80000,00;High School;Skilled Manual;2
3032;80000,00;High School;Skilled Manual;2
3033;70000,00;High School;Skilled Manual;2
3034;80000,00;High School;Professional;2
3035;130000,00;Graduate Degree;Management;2
3036;80000,00;Bachelors;Management;1
3037;60000,00;Partial College;Professional;2
3038;60000,00;Partial College;Professional;2
3039;130000,00;Graduate Degree;Management;3
3040;160000,00;Graduate Degree;Management;3
3041;80000,00;Partial High School;Skilled Manual;2
3042;80000,00;Partial High School;Skilled Manual;2
3043;60000,00;High School;Professional;2
3044;60000,00;High School;Professional;2
3045;70000,00;Partial College;Professional;0
3046;80000,00;Bachelors;Professional;4
3047;90000,00;Bachelors;Professional;0
3048;70000,00;Partial College;Skilled Manual;1
3049;60000,00;Bachelors;Professional;1
3050;60000,00;Bachelors;Professional;1
3051;100000,00;Graduate Degree;Management;1
3052;100000,00;Bachelors;Professional;1
3053;110000,00;Graduate Degree;Management;2
3054;110000,00;Graduate Degree;Management;2
3055;60000,00;Partial College;Skilled Manual;1
3056;60000,00;Partial College;Skilled Manual;1
3057;60000,00;Partial College;Skilled Manual;1
3058;90000,00;Bachelors;Professional;1
3059;70000,00;Bachelors;Professional;1
3060;80000,00;Bachelors;Professional;4
3061;80000,00;Bachelors;Professional;4
3062;80000,00;Bachelors;Professional;4
3063;70000,00;Bachelors;Professional;1
3064;70000,00;Bachelors;Professional;1
3065;70000,00;Bachelors;Professional;1
3066;70000,00;Bachelors;Professional;1
3067;60000,00;Partial College;Skilled Manual;1
3068;70000,00;Bachelors;Professional;2
3069;70000,00;Bachelors;Professional;2
3070;70000,00;Bachelors;Professional;2
3071;90000,00;Bachelors;Professional;1
3072;90000,00;Bachelors;Management;1
3073;80000,00;Partial College;Skilled Manual;1
3074;30000,00;Partial College;Clerical;2
3075;10000,00;High School;Skilled Manual;2
3076;30000,00;High School;Skilled Manual;2
3077;30000,00;High School;Skilled Manual;2
3078;30000,00;High School;Skilled Manual;2
3079;40000,00;High School;Skilled Manual;2
3080;40000,00;High School;Skilled Manual;2
3081;40000,00;High School;Skilled Manual;2
3082;30000,00;High School;Skilled Manual;2
3083;30000,00;High School;Skilled Manual;2
3084;30000,00;High School;Skilled Manual;2
3085;30000,00;High School;Skilled Manual;2
3086;30000,00;High School;Skilled Manual;2
3087;10000,00;High School;Skilled Manual;2
3088;40000,00;Bachelors;Management;2
3089;30000,00;Partial High School;Clerical;2
3090;40000,00;High School;Skilled Manual;2
3091;30000,00;Partial High School;Clerical;2
3092;30000,00;Partial High School;Clerical;2
3093;30000,00;Partial High School;Clerical;2
3094;30000,00;Partial High School;Clerical;2
3095;40000,00;High School;Skilled Manual;2
3096;40000,00;High School;Skilled Manual;2
3097;30000,00;Partial High School;Clerical;2
3098;40000,00;High School;Skilled Manual;2
3099;40000,00;High School;Skilled Manual;2
3100;40000,00;Bachelors;Management;2
3101;40000,00;Bachelors;Management;2
3102;40000,00;Bachelors;Management;2
3103;60000,00;Graduate Degree;Management;1
3104;40000,00;Bachelors;Management;2
3105;40000,00;Partial College;Skilled Manual;1
3106;40000,00;Partial College;Skilled Manual;1
3107;40000,00;Partial College;Skilled Manual;1
3108;40000,00;High School;Skilled Manual;2
3109;40000,00;High School;Skilled Manual;2
3110;30000,00;Partial College;Skilled Manual;1
3111;60000,00;Partial College;Skilled Manual;1
3112;70000,00;Partial College;Skilled Manual;2
3113;70000,00;Partial College;Skilled Manual;2
3114;70000,00;Partial College;Skilled Manual;2
3115;70000,00;Partial College;Skilled Manual;2
3116;80000,00;Bachelors;Management;1
3117;80000,00;Bachelors;Management;1
3118;80000,00;Bachelors;Management;1
3119;100000,00;Bachelors;Management;2
3120;110000,00;Graduate Degree;Management;1
3121;120000,00;Bachelors;Management;2
3122;130000,00;Graduate Degree;Management;2
3123;80000,00;Bachelors;Management;2
3124;10000,00;Partial College;Manual;1
3125;10000,00;Partial College;Manual;1
3126;10000,00;Partial College;Manual;1
3127;10000,00;Partial College;Manual;1
3128;10000,00;High School;Manual;2
3129;10000,00;High School;Manual;0
3130;20000,00;Bachelors;Clerical;0
3131;20000,00;Bachelors;Clerical;0
3132;20000,00;Bachelors;Clerical;0
